Boron,Clay,Nitrogen,Phosphorus,Potassium,SOC,Sand,Silt,Zinc,pH
-1.2789642305179751,0.2670298943202472,-0.8214911022390744,0.18449828940745314,0.19437089838988036,0.5601023003532525,-1.2331511407517997,1.2563256643449965,-0.47738382628559217,0.7983797694527857
-0.9635360062096895,0.6227357572984377,-0.9563937990998604,0.1460807632908831,-0.26359753577106976,0.017709372174839484,-0.8685648896437003,0.3015352747634832,-0.6243667042833243,0.6980721263776128
-1.188841880715608,0.089176962831152,-0.8568012041019648,0.01916572165578566,-0.04747760054904836,0.5122441008080987,0.04290073812654832,-0.17585992002727352,-0.6096684164835511,0.7315080074026707
-0.9184748313085058,-1.5114994205707049,-0.023844955028654947,1.588796074418503,-0.6804002679849682,0.5920077667166886,0.04290073812654832,1.9724184565311316,0.051754534506243656,0.6980721263776128
-1.2339030556167916,-1.1557935575925145,-0.8088156810575241,-0.39176460234109695,-0.8605002140033193,-0.652305421457318,0.04290073812654832,1.495023261740375,-0.2716077970887671,0.3414227287769983
-0.9635360062096895,-1.3336464890816098,-0.21940859611543206,-0.2518150429164491,-0.7472945336489272,-0.7480218205476262,0.9543663658967969,0.5402328721588615,-0.007038616692849105,0.8429609441528626
-1.0085971811108732,0.6227357572984377,-0.8287342000571032,-0.41577555616395323,-0.07320616426595566,-0.8915964191830887,-0.3216855129815511,-0.41455751742265184,-0.7125564310819636,0.6869268327025938
-1.2789642305179751,2.0455592092111994,-0.6856830181510348,-0.2127114895477975,1.136036330428688,-0.6044472219121642,-1.5977373918598992,-0.6532551148180302,-0.33040094828785993,0.4417303718521712
-1.0987195309132405,0.2670298943202472,-0.7454385751497722,-0.8335661526816521,-0.21214040833725514,-0.7799272869110624,-0.5039786385356008,0.3015352747634832,-0.7125564310819636,0.9989950556031314
-0.062312508186015796,2.0455592092111994,-0.845031170147668,-0.36295145775366944,0.5442793649398198,-0.9554073519099608,-1.5977373918598992,-0.6532551148180302,-0.34509923608763315,0.08508097425155564
-0.6030466070002201,0.089176962831152,-0.8568012041019648,2.267277026727213,0.9302078206934294,-0.7001636210024721,0.9543663658967969,-1.3693479070041652,0.022357958906697194,0.018209212201440728
-1.1437807058144243,1.5120004147439137,-0.9726907691904252,-0.3746139210390568,0.34874228069132424,-0.12586522646062298,-0.6862717640896505,-1.130650309608787,-0.4185906750864992,0.6646362453525558
0.25311571612227,0.44488282580934246,-0.9491507012818317,-0.46379746380966574,-0.6598174170114424,0.48033863444466257,0.22519386368059804,-0.8919527122134085,-0.403892387286726,-1.3526619098259245
0.6586662902329233,0.8005886887875329,-0.9410022162365493,-0.669605639434148,0.26126516405383937,0.8632042308058951,-1.2331511407517997,0.5402328721588615,-0.2863060848885403,0.6200550706524789
0.5685439404305559,-0.6222347631252289,-1.0089062582805692,-0.7244878196006765,0.4001994081251388,0.11342577126514779,-0.5039786385356008,1.495023261740375,-0.25690950928899386,0.5197474275773051
0.47842159062818845,-1.1557935575925145,-0.793424098194213,-0.7313480921214927,-0.7318573954187828,-0.12586522646062298,0.40748698923464777,1.0176280669496183,-0.5214786896849117,0.9767044682530934
0.07287101651753539,-1.1557935575925145,-0.8015725832394953,-0.6737218029466376,-0.5157374601967614,0.7834405648973052,0.04290073812654832,1.495023261740375,-0.21281464588967416,0.9098327062029785
1.4697674384542294,0.44488282580934246,-0.2628671830236046,-0.1283301375417598,-0.51059174745338,0.03366210535655718,0.22519386368059804,-0.8919527122134085,0.051754534506243656,-1.0963201553004818
2.2808685866755356,0.089176962831152,-0.9210836972369703,-0.39382268409734184,-0.7627316718790715,-0.3651562241863934,0.40748698923464777,-0.6532551148180302,-0.33040094828785993,-1.609003664351366
-0.46786308229666884,-0.6222347631252289,-0.5263348661544016,-0.45076294602011524,-0.4436974817894209,-0.5406362891852919,0.7720732403427472,-0.17585992002727352,0.037056246706470425,0.8095250631278057
-0.8283524815061384,-1.6893523520598002,-0.30270422102276306,-0.45693719128884974,-0.2584518230276883,0.049614838538275585,1.8658319936670453,-0.17585992002727352,2.050721675275401,1.0435762303032095
-1.0987195309132405,0.6227357572984377,-0.45843082411038183,-0.6305020860654963,-0.11951757895638883,-0.34920349100467535,-0.5039786385356008,-0.17585992002727352,0.0076596711069241265,0.7537985947527087
-1.2789642305179751,-0.800087694614324,-0.6657644991514557,-0.4171476106681165,-0.5774860131173389,-0.8118327532744984,0.7720732403427472,0.06283767736810483,-0.18341807029012772,0.7426533010776898
-0.2876183826919342,0.8005886887875329,-0.7173715711049107,-0.3574632397370166,-0.7215659699320199,-0.4130144237315475,-0.13939238742750137,-0.8919527122134085,-0.036435192292395564,-0.5724913525745785
-1.0085971811108732,0.8005886887875329,-0.7735055791946338,-0.4102873381473004,-0.38709464161222484,-0.4289671569132656,-1.4154442663058493,0.7789304695542398,0.1252459735051098,0.09622626792657463
0.25311571612227,-0.44438183163613365,0.25139276205643885,3.117950819308405,4.691723836105278,4.133514533058093,0.22519386368059804,0.3015352747634832,3.5058521674529497,0.7872344757777667
-1.2789642305179751,0.44488282580934246,-0.7056015371506139,-0.7244878196006765,-1.0251630217915262,-1.1627928832722951,-1.5977373918598992,1.495023261740375,-0.13932320689080818,1.0212856429531714
-1.2789642305179751,1.689853346233009,-0.6938315031963171,-0.6654894759216583,-0.11437186621300736,-0.014196094188596617,-1.7800305174139488,0.06283767736810483,0.44860830510012056,0.7426533010776898
-0.01725133328483207,0.8005886887875329,-0.6458459801518764,0.021909830664112152,0.3333051424611798,0.3527167689909182,-1.2331511407517997,0.5402328721588615,0.2575305637030687,0.7315080074026707
0.38829924082582096,-0.26652890014703845,-0.6014820060164502,0.03768845746198915,2.046827486007207,-0.014196094188596617,-0.8685648896437003,1.495023261740375,0.8748586512935439,0.9209779998779976
-0.3777407324943016,0.2670298943202472,-0.6376974951065941,-0.19213067198534936,2.5665444730887343,0.607960499898407,-0.8685648896437003,0.7789304695542398,0.037056246706470425,0.8318156504778437
0.07287101651753539,-0.08867596865794321,-0.6539944651971589,-0.27857010574763186,1.4087591058279054,-0.07800702691546882,-0.5039786385356008,0.7789304695542398,0.18403912470420272,0.8429609441528626
-1.188841880715608,-0.6222347631252289,-0.5942389081984215,-0.4096013108952188,0.05029094157519942,-0.18967615918749517,0.5897801147886974,0.06283767736810483,0.44860830510012056,1.0993026986783043
-0.9635360062096895,-0.08867596865794321,-0.5544018701992631,0.42872399114850523,0.4928222375060052,-0.12586522646062298,-1.5977373918598992,2.21111605392651,1.2570141340876475,0.8875421188529395
0.11793219141871886,1.5120004147439137,-0.3389197101129069,-0.5179936167241127,0.18407947290311744,1.3098807598940005,-1.4154442663058493,-0.17585992002727352,0.2575305637030687,0.7315080074026707
0.11793219141871886,-0.44438183163613365,-0.7218985072411787,2.949874142548412,-0.3510746524085546,0.6877241658069969,0.22519386368059804,0.3015352747634832,1.1688244072890082,-1.074029567950444
-0.15243485798838324,-0.6222347631252289,-0.793424098194213,2.9512461970525754,-0.7009831189584941,-0.17372342600577712,0.40748698923464777,0.3015352747634832,0.8895569390933171,-0.4944742968494436
1.3796450886518619,-0.6222347631252289,-0.8812466592378119,0.19341664368451397,-1.1435144148892997,-0.20562889236921322,-0.13939238742750137,1.0176280669496183,1.227617558488101,-2.255430697502481
0.6136051153317396,-0.08867596865794321,-0.6576160141061732,-0.1303882192980047,-1.066328723738578,-0.07800702691546882,-0.3216855129815511,0.5402328721588615,0.478004880699667,-1.9990889429770395
-1.2789642305179751,-0.08867596865794321,-0.6295490100613118,-0.7430105554068799,-0.7009831189584941,-1.051123751000269,-1.9623236429679984,2.6885112487172664,0.022357958906697194,0.7315080074026707
-1.188841880715608,-0.44438183163613365,-0.23932711511501112,-0.730662064869411,-0.6289431405511535,-0.22158162555093128,-0.5039786385356008,1.2563256643449965,0.09584939790556335,0.9544138809030555
-1.188841880715608,-0.44438183163613365,-0.44213385401981703,-0.7704516454901442,-0.8656459267467008,-0.062054293733750765,-0.6862717640896505,1.495023261740375,0.18403912470420272,1.0547215239782284
-1.1437807058144243,1.1562945517657233,-0.1469776179351442,-0.7992647900775718,0.1737880474163545,0.4962913676263803,-1.9623236429679984,1.0176280669496183,0.022357958906697194,0.7872344757777667
-1.0987195309132405,-0.26652890014703845,-0.25109714906930797,-0.6970467295174122,0.1068937817523955,-1.051123751000269,-1.4154442663058493,2.21111605392651,0.5220997440989867,0.8541062378278826
-1.2789642305179751,-0.9779406261034193,-0.23480017897874322,-0.6826401572236984,-0.2430146847975439,-0.22158162555093128,0.22519386368059804,1.0176280669496183,0.31632371490216166,0.9432685872280365
-1.2339030556167916,-0.9779406261034193,-0.08360051202739241,-0.7889743812963476,-0.7730230973658345,-0.062054293733750765,-0.8685648896437003,2.449813651321888,-0.1687197824903545,0.9321232935530165
-0.9184748313085058,0.8005886887875329,-0.03199344007393731,-0.12009781051678056,1.1411820431720694,0.4962913676263803,-1.5977373918598992,1.0176280669496183,1.1982209828885546,0.7872344757777667
-1.188841880715608,-0.9779406261034193,-0.7092230860596284,-0.6106072957551296,-1.0097258835613818,-1.0351710178185511,0.40748698923464777,0.7789304695542398,0.051754534506243656,-0.8176878134250012
3.7678873584145975,-1.5114994205707049,-0.7535870601950546,-0.38078816630779133,-1.112640138429011,-0.7639745537293443,1.501245742558946,0.06283767736810483,0.21343570030374903,-1.3860977908509824
4.714172031339455,-1.6893523520598002,-0.7454385751497722,-0.3965667931056682,-0.9171030541805154,-1.7051858114507086,1.501245742558946,0.3015352747634832,0.051754534506243656,-1.776183069476655
-0.3326795575931179,-0.800087694614324,-0.7490601240587866,-0.6236418135446803,-0.911957341437134,-0.34920349100467535,-0.13939238742750137,1.2563256643449965,0.2869271393026152,-1.0294483932503669
0.5685439404305559,-0.9779406261034193,-0.9763123180994396,0.318959630815448,-0.5157374601967614,-1.5775639459969641,0.5897801147886974,0.5402328721588615,0.18403912470420272,-1.0628842742754248
-1.2789642305179751,-0.26652890014703845,-0.8251126511480888,-0.5173075894720311,-0.4694260455063282,-0.4449198900949836,0.04290073812654832,0.3015352747634832,0.36041857830148133,-0.16011548659886704
-0.9635360062096895,-0.6222347631252289,0.21970420910256294,-0.36295145775366944,1.3006991382168946,0.7674878317155868,-0.13939238742750137,1.0176280669496183,0.8748586512935439,0.5977644833024399
-0.2876183826919342,-0.800087694614324,-0.3226227400223421,-0.6298160588134147,-0.5980688640908648,0.049614838538275585,-0.13939238742750137,1.2563256643449965,0.9777466658919566,0.7760891821027477
-1.2339030556167916,-0.08867596865794321,-0.6413190440156086,-0.7615332912130833,-0.47971747099309114,0.0017566389931210796,-0.6862717640896505,1.0176280669496183,0.6543843342969458,0.7760891821027477
-0.738230131703771,-0.26652890014703845,-0.7336685411954755,-0.6147234592676194,-0.30476323771812147,0.5281968339898164,-1.05085801519775,1.7337208591357534,0.7866689244949046,0.7983797694527857
-1.188841880715608,-1.1557935575925145,-0.3941483309753764,-0.6551990671404343,-0.9325401924106598,-1.6732803450872724,2.777297621437294,-2.0854406991903,0.22813398810352226,0.2634056730518634
-1.0085971811108732,-0.9779406261034193,-0.5897119720621534,-0.574933878646886,-0.15553756816005906,-2.375200605082866,1.501245742558946,-0.6532551148180302,0.037056246706470425,1.1438838733783823
-0.9184748313085058,0.6227357572984377,-0.39867526711164436,-0.3265920133933443,0.034853803345055036,0.049614838538275585,-0.5039786385356008,-0.17585992002727352,-0.10992663129126172,0.7092174200526318
-1.2339030556167916,1.3341474832548186,0.7412072520006351,-0.6682335849299847,-0.38709464161222484,-1.354225681452912,-0.6862717640896505,-0.8919527122134085,-0.0952283434914885,0.9878497619281125
-0.6030466070002201,1.3341474832548186,-0.9047867271464055,-0.7471267189193697,-0.14010042992991467,-0.8756436860013707,-0.3216855129815511,-1.3693479070041652,-0.13932320689080818,1.0993026986783043
0.7487886400352908,-0.08867596865794321,-0.5462533851539808,-0.38147419355987294,-0.7524402463923087,-0.4768253564584197,0.5897801147886974,-0.6532551148180302,0.3310220027019349,-0.8845595754751171
-1.1437807058144243,-1.1557935575925145,-0.876719723101544,-0.5481788158157035,-0.8141887993128862,-1.3701784146346299,1.501245742558946,-0.41455751742265184,0.19873741250397597,0.553183308602363
-1.2789642305179751,-1.1557935575925145,-0.7372900901044899,-0.7546730186922672,-0.7730230973658345,-1.6254221455421183,0.7720732403427472,0.5402328721588615,-0.2716077970887671,0.9878497619281125
-1.2339030556167916,-0.800087694614324,-0.7019799882415996,-0.37118378477864883,-0.9376859051540413,-1.8647131432678892,0.5897801147886974,0.3015352747634832,-0.08053005569171526,0.9098327062029785
-0.738230131703771,-0.26652890014703845,-0.6893045670600493,-0.3286500951495891,-0.6546717042680609,-1.1308874169088592,0.22519386368059804,0.06283767736810483,0.3898151539010276,0.00706391852642075
-1.0987195309132405,-0.800087694614324,-0.8051941321485097,-0.5248538892449288,-0.9479773306408042,-2.151862340538813,0.9543663658967969,-0.17585992002727352,0.09584939790556335,0.7760891821027477
-0.9184748313085058,-0.9779406261034193,-1.036067875098177,-0.6476527673675365,-0.8707916394900823,-1.960429542358197,1.3189526170048964,-0.41455751742265184,0.1252459735051098,0.4305850781771512
-1.2789642305179751,-0.800087694614324,-0.7056015371506139,-0.6174675682759458,-0.8759373522334637,-1.8168549437227346,0.40748698923464777,0.5402328721588615,0.53679803189876,1.0658668176532473
-1.2789642305179751,-1.1557935575925145,-0.4946463132005257,-0.32453393163709954,-1.0200173090481446,-1.1308874169088592,0.9543663658967969,0.3015352747634832,0.037056246706470425,0.9878497619281125
-0.2876183826919342,-0.9779406261034193,-0.9926092881900044,-0.3032670868225697,-1.0406001600216706,-1.2425565491808854,1.1366594914508465,-0.17585992002727352,0.13994426130488305,0.9321232935530165
-0.8734136564073222,-0.800087694614324,-1.0242978411438803,-0.25524517917685724,-0.7472945336489272,-1.0192182846368332,0.9543663658967969,-0.17585992002727352,0.022357958906697194,0.553183308602363
1.8302568376636992,-0.6222347631252289,0.10743619292311682,-0.6744078301987192,-0.9942887453312373,1.692746356255233,0.22519386368059804,0.5402328721588615,0.15464254910465627,1.1215932860283442
-1.2789642305179751,-0.9779406261034193,-0.6096304910617326,-0.48918047213668525,-0.48486318373647264,-0.20562889236921322,1.1366594914508465,-0.17585992002727352,-0.5655735530842315,0.3414227287769983
-1.0085971811108732,0.089176962831152,-0.9292321822822527,-0.2723958604788974,-0.5517574494004316,-0.26943982509608505,0.22519386368059804,-0.41455751742265184,-0.5067804018851385,-0.4833290031744246
-1.0987195309132405,-0.26652890014703845,-0.8088156810575241,-0.2847443510163663,-0.35622036515193606,-0.26943982509608505,0.22519386368059804,0.06283767736810483,-0.4185906750864992,0.10737156160159461
0.25311571612227,-0.800087694614324,-0.47834934310996097,-0.4246939104410141,0.1892251856464989,0.5760550335349709,-0.13939238742750137,1.2563256643449965,-0.6390649920830975,0.8206703568028246
0.7938498149364746,0.44488282580934246,-0.5544018701992631,-0.3114994138475489,2.0674103369807324,0.7674878317155868,-1.4154442663058493,1.2563256643449965,-0.6096684164835511,0.8429609441528626
-0.01725133328483207,-1.3336464890816098,-0.34706819515818926,0.4513628904671984,0.8684592677728519,0.4324804348995081,1.1366594914508465,0.3015352747634832,0.37511686610125455,1.0435762303032095
0.8839721647388414,0.6227357572984377,-0.47834934310996097,-0.5859103146801918,0.19437089838988036,0.48033863444466257,-1.5977373918598992,1.2563256643449965,-0.6243667042833243,0.8875421188529395
0.4333604157270047,-1.3336464890816098,-0.8287342000571032,-0.6435366038550469,-0.9222487669238969,-1.2904147487260396,0.7720732403427472,0.7789304695542398,-0.7272547188817369,1.0993026986783043
-0.10737368308719952,0.44488282580934246,-1.036067875098177,-0.6558850943925157,0.5339879394530569,0.6558186994435607,-1.2331511407517997,1.0176280669496183,-0.536176977484685,0.7872344757777667
-0.3326795575931179,-0.6222347631252289,-0.25924563411459034,-0.21133943504363434,-0.6958374062151126,0.03366210535655718,0.5897801147886974,0.06283767736810483,-0.7566512944812832,0.8318156504778437
-0.738230131703771,2.0455592092111994,-0.43851230511080264,-0.5179936167241127,0.5700079286567271,0.6717714326252792,-1.9623236429679984,-0.17585992002727352,-0.6243667042833243,0.8429609441528626
0.3432380659246375,-0.44438183163613365,-0.9165567611007023,-0.3320802314099972,-0.8553545012599378,0.3367640358092005,0.22519386368059804,0.3015352747634832,-0.021736904492622337,-1.7316018947765779
-0.7832913066049548,-0.6222347631252289,-0.534483351199684,-0.7039070020382283,-0.7215659699320199,-0.30134529145952116,0.9543663658967969,-0.41455751742265184,0.3310220027019349,0.7649438884277288
0.3432380659246375,0.8005886887875329,0.34283687200905216,-0.27925613299971347,0.029708090601673575,-0.20562889236921322,-0.8685648896437003,0.06283767736810483,-0.6537632798828708,-0.09324372454875211
0.7487886400352908,0.2670298943202472,-0.12705909893556497,0.0596413295286006,0.858167842286089,1.1822588944402561,-1.05085801519775,1.0176280669496183,-0.46268553848581895,0.018209212201440728
-0.6931689568025874,0.2670298943202472,-0.5860904231531391,1.1216115157509285,0.003979526884766265,-0.12586522646062298,-0.3216855129815511,0.06283767736810483,-0.22751293368944742,-0.8622689881250781
-0.15243485798838324,0.089176962831152,-0.1913415920705705,0.9720575747971383,2.2217817192821765,1.4853608248928987,-0.3216855129815511,0.3015352747634832,-0.5802718408840046,0.4082944908271132
0.38829924082582096,-0.9779406261034193,-0.6612375630151877,0.30729716753006076,0.7912735766221299,1.2779752935305644,0.22519386368059804,1.0176280669496183,0.037056246706470425,0.2745509667268824
0.2981768910234538,0.8005886887875329,-0.02022340611964047,0.17214979886998422,0.11718520723915843,1.3577389594391542,-1.4154442663058493,0.7789304695542398,-0.6243667042833243,0.4305850781771512
0.5685439404305559,-0.44438183163613365,0.035910601970082515,0.11658159145137388,0.01427095237152919,1.5332190244380532,-0.13939238742750137,0.7789304695542398,0.022357958906697194,0.5197474275773051
0.5234827655293721,0.2670298943202472,0.5067119601419533,-0.1146095925001277,2.0159532095469177,1.437502625347745,-1.9623236429679984,2.21111605392651,-0.12462491909103496,0.8429609441528626
1.1543392141459439,0.2670298943202472,0.8009628089993726,-0.20447916252281828,4.0896754451296475,1.9639428203444396,-0.6862717640896505,0.5402328721588615,-0.036435192292395564,0.7983797694527857
0.8839721647388414,0.8005886887875329,-0.4665793091556642,1.4111150161293666,0.4619479610457164,1.9958482867078757,-1.5977373918598992,1.0176280669496183,-0.30100437268831354,0.3302774351019783
0.6136051153317396,1.1562945517657233,-0.4620523730193962,-0.25593120642893885,1.0382677883044402,2.011801019889594,-1.4154442663058493,0.3015352747634832,0.31632371490216166,0.4863115465522481
0.7938498149364746,-0.26652890014703845,-0.31900119111332775,0.42872399114850523,-0.14524614267329614,0.4962913676263803,0.40748698923464777,-0.17585992002727352,-0.5508752652844583,0.4974568402272671
0.5685439404305559,0.8005886887875329,4.178057166655293,-0.5289700527574185,0.14805948369944721,0.9748733630779218,-1.05085801519775,0.3015352747634832,-0.4479872506860457,0.4194397845021322
0.6586662902329233,0.8005886887875329,0.14365168201326076,-0.06795973935857842,2.4945044946813937,0.4962913676263803,-1.2331511407517997,0.5402328721588615,0.18403912470420272,0.5977644833024399
-0.10737368308719952,-0.9779406261034193,-0.04014192511921968,0.03768845746198915,0.9507906716669553,0.8472514976241774,-0.6862717640896505,2.21111605392651,0.22813398810352226,0.6200550706524789
0.7037274651341071,-1.1557935575925145,-0.6340759461975798,-0.04600686729196698,-0.3356375141784102,-0.8277854864562165,0.7720732403427472,0.5402328721588615,0.8013672122946778,-0.13782489924882907
-0.062312508186015796,-0.26652890014703845,0.4225109480073687,1.3768136535252862,0.41049083361190175,0.8791569639876136,-0.3216855129815511,0.7789304695542398,3.314774426055898,0.2634056730518634
-0.5129242571978525,-0.44438183163613365,-0.023844955028654947,1.913286964653103,-0.052623313292429814,1.692746356255233,0.04290073812654832,0.5402328721588615,1.345203860886287,0.2745509667268824
-0.1974960328895667,-2.222911146527086,0.1599486521038255,-0.5605273063531724,-1.056037298251815,0.3208113026274821,2.048125119221095,0.3015352747634832,-0.2863060848885403,-0.14897019292384805
-0.6030466070002201,0.6227357572984377,-0.8332611361933713,0.08571036510770161,-0.3150546632048844,0.3208113026274821,-0.5039786385356008,-0.17585992002727352,0.11054768570533657,0.0404997995514787
0.07287101651753539,1.1562945517657233,-0.8368826851023857,0.002015040353745479,-0.1503918554166776,-0.4608726232767017,-0.8685648896437003,-0.41455751742265184,0.36041857830148133,-1.7538924821266169
0.4333604157270047,0.6227357572984377,-0.6612375630151877,0.25378704186769535,-0.6701088424982052,0.5920077667166886,-0.5039786385356008,-0.17585992002727352,-0.10992663129126172,-2.0548154113521355
0.16299336631990258,0.089176962831152,-0.8486527190566824,-0.650396876375863,-0.7009831189584941,3.256114208063601,0.04290073812654832,-0.17585992002727352,-0.08053005569171526,-1.4083883782010203
0.2981768910234538,1.5120004147439137,-0.4185937861112235,0.41020125534230184,-0.03718617506228543,0.288905836264046,-0.8685648896437003,-0.8919527122134085,-0.036435192292395564,-0.9848672185502899
-0.15243485798838324,1.5120004147439137,-0.43851230511080264,0.20233499796157478,-0.39224035435560634,0.2729531030823283,-0.8685648896437003,-0.8919527122134085,-0.18341807029012772,-0.7619613450499052
-0.3777407324943016,1.1562945517657233,-0.49011937706425773,-0.03022824049408998,-0.5723403003739574,0.4484331680812265,-0.5039786385356008,-0.8919527122134085,-0.08053005569171526,-0.6616537019747324
-0.3777407324943016,0.44488282580934246,-0.3144742549770597,-0.3108133865954673,0.41049083361190175,0.8153460312607413,-0.8685648896437003,0.5402328721588615,-0.4185906750864992,0.4082944908271132
-0.3777407324943016,0.8005886887875329,-0.22755708116071444,-0.22505998008526643,0.58029935414349,-0.572541755548728,-0.6862717640896505,-0.17585992002727352,-0.46268553848581895,0.2745509667268824
-0.42280190739548534,-0.6222347631252289,-0.5743203891988423,-0.4583092457930129,-0.4694260455063282,-0.8277854864562165,1.3189526170048964,-0.8919527122134085,-0.5949701286837779,0.9655591745780745
-0.1974960328895667,-0.44438183163613365,-0.5815634870168711,0.18038212589496333,-0.3099089504615029,-0.7001636210024721,1.1366594914508465,-0.8919527122134085,-0.30100437268831354,0.4863115465522481
-0.6030466070002201,-0.44438183163613365,-0.6612375630151877,-0.25112901566436757,0.7346707364449339,-0.10991249327890493,0.9543663658967969,-0.6532551148180302,-0.46268553848581895,0.7760891821027477
1.289522738849495,-1.1557935575925145,2.1599490371070225,4.5839910570068,2.751790131850467,2.346808416705673,0.7720732403427472,0.5402328721588615,3.329472713855671,0.7983797694527857
0.6136051153317396,-0.6222347631252289,-0.30270422102276306,0.14539473603880151,0.44136511007219054,-0.3651562241863934,1.501245742558946,-1.130650309608787,0.13994426130488305,0.6200550706524789
0.3432380659246375,0.2670298943202472,-0.7735055791946338,0.15156898130753596,0.34874228069132424,0.7834405648973052,0.22519386368059804,-0.6532551148180302,1.0806346804903688,0.9544138809030555
0.07287101651753539,0.8005886887875329,-0.40682375215692673,-0.3554051579807718,0.31786800423103545,1.5332190244380532,-0.13939238742750137,-0.8919527122134085,-0.21281464588967416,0.8986874125279596
0.20805454122108633,0.6227357572984377,-0.5218079300181336,-0.4473328097597072,0.8890421187463777,0.049614838538275585,-1.05085801519775,0.5402328721588615,-0.1687197824903545,0.9098327062029785
0.8839721647388414,-0.9779406261034193,-0.5498749340629951,0.051409002503621244,-0.8399173630297935,-0.9075491523648067,0.22519386368059804,1.0176280669496183,0.15464254910465627,-1.4975507276011741
-0.6481077819014037,-1.1557935575925145,-0.4502823390650994,0.8869901955390188,-0.9273944796672784,-0.34920349100467535,0.40748698923464777,1.0176280669496183,0.8895569390933171,-0.39416665377427074
-0.738230131703771,-1.1557935575925145,-0.19949007711585284,-0.03434440400657966,-0.7009831189584941,0.9270151635327673,2.230418244775145,-1.3693479070041652,-0.036435192292395564,0.6423456580025169
0.25311571612227,-0.26652890014703845,-0.8332611361933713,-0.01993783171286585,-0.45913462001956534,-0.7161163541841902,1.501245742558946,-1.6080455043995436,0.13994426130488305,-0.4053119474492907
-0.24255720779075046,-0.9779406261034193,-0.40229681602065875,0.07953611983896715,-0.7936059483393604,-0.7001636210024721,0.22519386368059804,1.0176280669496183,0.36041857830148133,-0.07095313719871316
0.9290333396400252,0.089176962831152,-0.7255200561501932,0.6276718942521712,-0.39738606709898777,-1.003265551455115,0.04290073812654832,-0.17585992002727352,0.43391001730034734,-1.720456601101559
-0.46786308229666884,0.2670298943202472,-0.43036382006552026,-0.24701285215187788,-0.5311745984269057,0.3686695021726359,-0.8685648896437003,0.7789304695542398,-0.3157026604880867,0.8875421188529395
-0.24255720779075046,0.8005886887875329,0.21970420910256294,0.577591904850214,0.9404992461801923,1.1024952285316663,-1.4154442663058493,0.7789304695542398,-0.21281464588967416,0.7426533010776898
